time,x1,x2,y
58.5,-0.799352627,-1.267665664,-7.643339002
58.55,-0.409134744,-1.713276839,-2.368141572
58.6,0.846050912,-3.191137878,7.926352959
58.65,-0.475491214,-2.644555649,-0.209699255
58.7,2.269004474,-1.653605457,40.4001851
58.75,-1.655175782,-4.075034985,-12.67260815
58.8,-1.133545823,-1.921954625,-9.509289884
58.85,-1.738509258,-2.694118492,-19.5089789
58.9,0.157736363,-0.579543204,-3.896059113
58.95,-0.07094169,-2.571019673,1.12379247
59,0.734354653,-1.4662168,2.715666435
59.05,0.362984856,-0.461231484,-3.032445905
59.1,-0.498808178,-2.618472955,-0.636524869
59.15,-0.050970526,-1.05707321,-4.078089974
59.2,-1.476587949,-0.649206209,-18.8036795
59.25,0.712038345,-3.292442126,8.09560738
59.3,-0.568892247,0.478481523,-11.52186805
59.35,-0.600914485,-2.041477268,-4.219689574
59.4,-1.432345665,-1.434002641,-17.55020289
59.45,1.266233624,-0.940705704,7.592519745
59.5,0.122469217,-2.023647551,-1.043299831
59.55,-0.26290812,-2.721703018,-0.518230198
59.6,-0.446674598,-1.43024971,-4.392791766
59.65,-0.736797555,-1.985882057,-5.299938508
59.7,2.124060248,-3.187016638,40.10841139
59.75,-1.715207159,-1.256141333,-24.77038387
59.8,1.09357465,-1.211301613,7.170493107
59.85,0.095509104,-3.16032921,4.369837224
59.9,0.183744401,-4.377253257,7.615444967
59.95,0.028563288,-0.607107163,-4.040700216
60,0.107774412,-1.121748001,-2.384787171
60.05,-0.488444776,-2.278895591,-1.018353868
60.1,-0.655839234,-1.323691812,-5.336725637
60.15,-0.586877474,-3.118294947,0.36977892
60.2,2.178366045,-4.098669505,43.33849723
60.25,-1.746917807,-2.42139906,-20.56601594
60.3,0.408829825,-1.110810286,-1.694491865
60.35,-1.342509957,-2.952843373,-8.090521856
60.4,-0.031987967,-2.431325305,1.814843172
60.45,-0.558592469,-2.278038764,-3.609447337
60.5,1.503231904,-2.587308729,17.40144404
60.55,-1.487292245,-1.498987457,-17.31120476
60.6,-0.318637168,-0.533553255,-5.925936803
60.65,-1.061398397,-2.982621228,-4.26062533
60.7,1.029177676,-1.436428837,5.363857974
60.75,-0.564327184,-1.014149191,-5.106789175
60.8,-0.655608382,-1.762373847,-5.90118329
60.85,0.165367819,-0.981970103,-2.184893824
60.9,-0.154621597,-0.448561809,-6.309254542
60.95,-0.038083127,-2.283109255,0.326526459
61,1.118786417,-1.949807462,7.948176467
61.05,-0.183548154,-0.848904999,-4.633339965
61.1,1.233388654,-1.948506909,8.541682772
61.15,-0.725780746,-0.606585745,-8.284575188
61.2,0.952123682,-2.827417558,9.33508546
61.25,-1.240531406,-2.041014711,-9.660126844
61.3,0.09471275,-2.726737433,3.421805884
61.35,-1.596206828,-2.931357428,-15.03400004
61.4,-0.022650161,-2.655680576,0.833151264
61.45,0.342454571,-4.341688145,8.470480869
61.5,-1.177426614,-2.292051964,-7.672207025
61.55,-1.793415444,-1.199224509,-27.04730063
61.6,1.362859429,-2.696236319,14.83656157
61.65,1.514345509,-0.26208153,9.693006615
61.7,1.175113201,-2.008121051,9.83676472
61.75,-0.382390069,-0.473941394,-6.805512325
61.8,-0.23019198,-3.03712572,2.660687732
61.85,1.69861381,-1.275833982,16.49549187
61.9,1.594384135,-1.870097908,17.17155691
61.95,-0.945413274,-0.693400116,-10.12420904
62,0.192411936,-1.052819594,-2.992113824
62.05,-0.221741709,-2.213731877,-1.879263451
62.1,1.069518112,-1.601462427,5.760545648
62.15,-1.80489964,-3.375676117,-20.17853648
62.2,-1.297191351,-2.334439304,-9.841053297
62.25,-0.740879197,-3.858143648,1.469782559
62.3,0.730730238,-1.470412741,3.115236413
62.35,0.885785976,-2.385272049,8.596133852
62.4,-0.42125326,-0.921218774,-5.244558983
62.45,0.27569757,-0.984917338,-2.744247671
62.5,-0.88082763,-2.463369995,-4.859493221
62.55,0.755103217,-1.325321595,2.308371122
62.6,-1.850713415,-3.438488108,-21.11775184
62.65,0.451235309,-1.5798247,2.672203183
62.7,-0.240428285,-2.50132032,-0.369700584
62.75,0.553522181,-3.268283489,6.589272011
62.8,-0.133216192,-2.149503934,0.869761491
62.85,1.169125021,-2.25520114,9.36042413
62.9,0.768803981,-1.938339654,4.077973781
62.95,-0.499443069,-1.156988131,-5.869283055
63,1.520122809,-2.016250726,15.6338437
63.05,0.099358579,-2.830292888,3.805840402
63.1,-2.269482221,-2.610436809,-38.39269801
63.15,-0.485978005,-0.140804248,-8.423539237
63.2,-0.723083996,-2.467947829,-3.162547501
63.25,0.572519151,-3.423394733,6.155915083
63.3,0.550747101,-2.184193454,3.799843974
63.35,-0.574042724,-0.967166579,-6.708509862
63.4,-1.386219855,-0.906958015,-16.32048849
63.45,0.408273166,-2.994909387,4.457148555
63.5,-0.912192612,-1.192828713,-8.240044361
63.55,1.516978282,-2.984278753,18.45026179
63.6,-0.70560871,-1.719801688,-4.755219348
63.65,1.029405196,-0.482616705,4.349482726
63.7,1.935917677,-1.866785998,27.06719831
63.75,-0.482384518,-3.975554797,4.089885255
63.8,-1.148873809,-2.239771068,-7.455384834
63.85,1.012454949,-2.760306744,9.906104226
63.9,0.579441871,-1.563453622,1.761150834
63.95,-1.410285083,-1.410984505,-16.80239012
64,-1.259223178,-3.389132668,-6.14091492
64.05,0.63733887,-2.032745614,5.352705386
64.1,-0.293414424,-3.468424763,3.030088578
64.15,-0.27501604,-2.04194635,-0.658391988
64.2,0.140530811,-2.37425074,1.327072317
64.25,0.37267891,-3.282817078,5.338862422
64.3,0.072416799,-1.864985589,0.333619895
64.35,-0.575825854,-1.634956959,-5.624722215
64.4,0.238552861,-2.990386699,3.984300869
64.45,-1.114598704,-2.438312031,-7.278453108
64.5,0.883609705,-2.753988387,7.985752893
64.55,-0.209550694,-3.359645104,1.782618806
64.6,0.188737468,-2.426022984,2.644002365
64.65,-0.481695081,0.428348159,-10.089552
64.7,-0.642439981,-1.967235919,-5.085849156
64.75,0.1515142,-3.207243202,3.910582821
64.8,1.40938124,-2.586787403,16.49876988
64.85,1.140723106,-3.173733058,12.99721756
64.9,0.037515149,-2.894642506,3.340349693
64.95,-2.858119953,-1.59602787,-76.96214315
65,0.864286858,-2.43489408,7.070980296
65.05,-0.02420139,-1.892740493,-1.413065054
65.1,0.473759732,-2.677195388,4.756168254
65.15,0.975575802,-3.171397593,9.630759869
65.2,0.855340436,-3.104513693,8.184538156
65.25,0.366450987,-0.39585077,-3.213734197
65.3,-0.426807959,-2.29032462,-1.027657289
65.35,-0.312272902,-1.465422478,-2.312598928
65.4,0.585313783,-0.519077948,-1.547348384
65.45,-0.996016961,-2.042541076,-7.215824415
65.5,-0.01208027,-0.623438827,-3.503621567
65.55,-0.141069957,-3.215122095,3.757273448
65.6,-1.201245716,-1.879825001,-11.00797195
65.65,0.655608325,-3.408056824,7.507429972
65.7,-0.128808703,-2.944917571,2.877762381
65.75,0.06120132,-2.562841216,2.976732418
65.8,0.248549968,-0.938648285,-2.464008284
65.85,0.980735895,-3.496534606,10.26366676
65.9,-0.657224929,-3.219260053,-0.061828844
65.95,1.27100813,-2.616038688,12.92932919
66,-0.301412053,-1.16666324,-5.376354333
66.05,0.337302177,-2.654988234,3.323955166
66.1,-0.071643805,-1.2627913,-3.213970018
66.15,-1.93132861,-1.801171965,-30.24300139
66.2,1.635830576,-1.11799083,14.94517942
66.25,-0.065795727,-3.278048129,3.151328831
66.3,-0.172352018,-1.294940347,-4.294591342
66.35,-1.929890328,-1.245752836,-31.02699999
66.4,-0.444402384,-2.409714391,-1.446262306
66.45,-1.426938792,-3.803775781,-8.970836331
66.5,-2.142650721,-1.771802433,-36.36434865
66.55,-1.524798526,-0.318846265,-22.41561908
66.6,1.815218687,-3.073247816,25.94116183
66.65,0.598717837,-3.301648427,6.218511714
66.7,1.362271601,-2.585745091,13.98590603
66.75,1.383411869,-3.36713948,16.80045309
66.8,0.86144562,-1.470616642,4.203581237
66.85,-0.348529018,-3.100084165,1.962912904
66.9,0.211158106,-1.688253405,0.104814983
66.95,-2.476387127,-1.666598514,-53.68596328
67,0.769555905,0.17987543,-2.729820671
67.05,0.468519044,-2.441908429,4.329310413
67.1,-1.235600169,-1.423488418,-10.74452419
67.15,0.093923705,0.490405698,-7.380908523
67.2,0.427215312,-1.977533125,1.427479548
67.25,0.214160208,-0.534427249,-3.573058356
67.3,-1.500185092,0.012284762,-22.40945639
67.35,0.205340536,-1.263957747,-2.243817059
67.4,-0.690153725,-1.849492679,-4.250637918
67.45,0.105333796,-1.944864207,0.729946753
67.5,-0.81499185,-1.728734084,-6.358725951
67.55,0.378574766,-2.506581663,3.21920533
67.6,-0.478198104,-1.703916062,-2.898631433
67.65,-0.030663943,-0.897237599,-3.886394633
67.7,-0.623226985,-3.529420728,0.905780435
67.75,0.192400366,-1.049008888,-1.730328999
67.8,-1.459886724,-0.836549231,-18.88736783
67.85,1.372675674,-3.266734427,16.4668652
67.9,-1.432741869,-1.690674778,-16.00799888
67.95,0.454193261,-2.286013389,2.239497647
68,0.203821866,-1.692674643,-1.611722375
68.05,0.397515698,-1.883292769,2.888032372
68.1,-0.003767555,-1.737124805,-0.460598402
68.15,1.874446582,-1.959790762,25.95597093
68.2,-0.430633702,-1.562298189,-4.599038188
68.25,0.860196681,-2.553582801,7.314680719
68.3,-0.588526592,-3.03998083,-0.013637538
68.35,0.295640083,-2.302120571,0.857301344
68.4,0.075844403,-1.936395472,0.866481697
68.45,0.027997235,-1.682675158,-0.37163619
68.5,0.437461961,-3.189437334,5.8705255
68.55,-1.287692055,-1.881654244,-11.88303543
68.6,0.842704616,-1.317010051,1.897128739
68.65,0.148962363,-1.444947099,-0.742448202
68.7,-1.047967948,-2.391619889,-6.040620898
68.75,1.478824565,-2.764108425,16.81523696
68.8,0.412500259,-2.737136092,2.564866063
68.85,-2.35755077,-3.316287788,-42.16743567
68.9,0.918520598,-1.140521197,3.862813472
68.95,-0.9179941,-1.408098955,-7.571773557
69,-0.205920516,-2.78003025,1.668798937
69.05,-1.355959434,-2.281665142,-11.03462842
69.1,-0.879688733,-2.57740379,-3.340322131
69.15,-0.277854841,-3.345317402,1.471504906
69.2,1.925931435,-1.726202789,26.23999854
69.25,0.539099816,-0.984101511,-1.875558719
69.3,-0.334707027,-3.220458908,2.834902455
69.35,0.940481765,-2.859722726,8.948537122
69.4,-0.137617772,-1.549853606,-2.377320258
69.45,0.560898075,-3.450171798,6.005328083
69.5,0.474832974,-3.479579294,5.399838058
69.55,-0.016414953,-1.907138583,0.645349012
69.6,1.285780469,-3.279134478,14.3087235
69.65,-1.631226304,-2.129862528,-18.19525219
69.7,1.688241863,-3.673423791,26.17843755
69.75,-0.129485932,-0.888719066,-4.916127414
69.8,-0.481105946,-2.401576936,-0.470495348
69.85,1.983778822,-3.071747851,31.77053815
69.9,0.229516523,-0.945535743,-2.384781721
69.95,-1.208568908,-3.011857109,-7.289302752
70,0.931436137,-2.246229921,5.431749831
70.05,0.540140143,-2.424607575,4.269761188
70.1,0.703675369,-1.879627154,4.024724528
70.15,0.755318371,-0.731435894,1.32565174
70.2,0.851147252,-2.790557929,6.783864965
70.25,-0.075187073,-1.471905731,-3.414973774
70.3,-0.023750907,-0.877049331,-4.028236408
70.35,1.401026328,-0.505351799,7.639979236
70.4,0.881525505,-3.982953168,11.25645055
70.45,1.793033597,-2.503911324,25.26237338
70.5,0.129784847,-3.295148687,4.573805009
70.55,-1.940475745,-2.714792489,-26.31242109
70.6,0.341729712,-3.107174357,6.83995493
70.65,1.309047841,-2.920016733,14.42644562
70.7,-0.293351108,-1.856245048,-1.956766156
70.75,0.457753375,-2.071542132,2.511812473
70.8,-1.361542278,-2.109794243,-13.469671
70.85,2.273814208,-3.030913467,44.78981876
70.9,-0.775182538,-1.14650705,-7.369112905
70.95,-0.90735549,-2.71100308,-4.774981332
71,0.683977251,-0.243973491,-4.92102653
71.05,1.277923612,-2.39601802,10.34253188
71.1,0.0690546,-2.147638018,1.837655272
71.15,1.038115443,-1.117319362,3.680708024
71.2,1.053208935,-2.017403599,8.454545651
71.25,-0.417449323,-2.913311582,0.669673842
71.3,-0.278750082,-2.096046979,-1.089596474
71.35,0.768088159,-2.970589446,7.738437822
71.4,-0.04634573,-1.22373067,-2.63086509
71.45,0.717599814,-1.406592833,1.491763032
71.5,-0.368449904,-3.657566053,2.74735772
71.55,-1.134465059,-2.063533154,-8.72331467
71.6,1.72031534,-2.184465296,20.99781332
71.65,0.231393702,-3.363604787,4.702829839
71.7,-0.114759584,-0.845772816,-5.507649694
71.75,-1.244337141,-2.739608033,-8.605414944
71.8,0.720770017,-2.530616264,6.64934969
71.85,0.476984787,-4.580715495,10.30601182
71.9,2.186387856,-2.018134765,35.41563591
71.95,-0.671132822,-1.823729715,-3.440925452
72,0.369560623,-3.469417342,5.711955877
72.05,1.127830848,-1.554635111,7.216147165
72.1,-0.605862046,-2.553096318,-2.32931425
72.15,-0.841962496,-2.630500298,-1.413039874
72.2,-0.492645146,-1.766298597,-3.506772573
72.25,1.245837986,-1.20857133,7.789911198
72.3,1.041376032,-1.965951132,6.014176363
72.35,0.066793406,-1.091896987,-1.569558593
72.4,0.387748937,-2.502778731,3.954890246
72.45,-0.143445917,-1.361622518,-3.945175084
72.5,-0.323174457,-3.177134307,1.894103026
72.55,1.430050198,-1.36543355,11.49221725
72.6,-0.596218314,-0.056334672,-8.993363963
72.65,-0.05436061,-3.835248182,5.525788656
72.7,-0.146696769,-2.527413178,2.792138293
72.75,0.5937365,-2.293643453,3.84609431
72.8,0.645976059,-4.479976876,9.085607829
72.85,-2.050824041,-3.67324806,-27.10958281
72.9,0.47958867,-1.760554995,0.998553432
72.95,-1.668215621,-1.361280118,-22.57729255
73,-0.474627129,-1.456494243,-4.293355256
73.05,0.606486305,-1.530692361,1.533423207
73.1,-1.023069359,-1.847010789,-8.031532353
73.15,-0.226443919,-2.003614757,-1.977832704
73.2,0.665983871,-2.262289745,3.859846554
73.25,2.348134942,-3.095562865,47.20786384
73.3,0.371569247,-3.624587358,5.913227341
73.35,-1.244707897,-2.805167584,-7.185791013
73.4,0.857574939,-2.464032458,5.825646497
73.45,1.423606136,-1.244959863,12.29699849
73.5,-0.963594411,-2.332247402,-5.364037287
73.55,-0.046154045,-3.108507709,3.749657642
73.6,0.056828411,-1.423200795,-3.289466128
73.65,0.650687856,-2.277435853,3.616652823
73.7,-1.323487471,-1.900474098,-12.56524012
73.75,2.55135975,-2.861007033,58.80171007
73.8,0.007018667,-0.367479333,-5.421885399
73.85,-1.185562474,-2.863237517,-7.012458976
73.9,-0.928056311,-2.736111263,-4.822194916
73.95,-1.046094366,-2.011898069,-7.611327458
74,1.021621822,-1.029894364,3.061282177
74.05,-0.580888594,-1.304138606,-6.626076972
74.1,0.843778397,-2.83184988,7.04424502
74.15,-0.846967581,-3.10457061,-2.369148897
74.2,-0.23497227,-3.273022791,2.750231885
74.25,-0.022747234,-0.983050457,-2.607592527
74.3,-0.711813361,-0.860790386,-7.632432848
74.35,-0.355950316,-1.95957475,-2.505739852
74.4,-0.825375295,-1.504000778,-6.500950782
74.45,-0.932435052,-2.778444559,-5.324659152
74.5,-0.234731471,-2.807145094,0.300511596
74.55,0.034485176,-2.95511064,2.146796835
74.6,0.945002935,-1.537194576,3.916030828
74.65,-0.353424488,-1.448541728,-3.334929396
74.7,1.104064562,-2.179893105,8.651138357
74.75,-0.680400705,-2.199061807,-1.960957745
74.8,-0.515474251,-2.005030241,-3.65051657
74.85,1.357267862,-2.489898522,14.23363956
74.9,-1.321982087,-0.647132277,-16.13565362
74.95,0.049743427,-2.240650237,0.320760143
75,0.088167529,-2.22673509,1.28957372
75.05,3.107550244,-2.706906348,96.6431302
75.1,-0.387983469,-1.637965802,-3.26086506
75.15,0.417662096,-0.745796293,-3.77778689
75.2,2.350500173,-4.022131969,51.30171251
75.25,0.002774622,-2.914294118,2.437039503
75.3,-0.374369651,-1.225063405,-5.375525329
75.35,-0.426449646,-3.492351621,2.403380941
75.4,1.510606684,-3.12059451,19.51763021
75.45,-0.151102911,-1.986137848,0.078639527
75.5,0.875994551,-2.967039544,9.227364532
75.55,-0.437915239,-2.486510466,-0.751566015
75.6,-1.006880798,-2.788121837,-5.716496462
75.65,-2.647740586,-2.810392878,-58.85591245
75.7,-0.055665863,-3.435327575,4.075132451
75.75,1.072905118,-1.788733982,6.705636926
75.8,0.166689597,-1.678993438,-1.257488298
75.85,0.059014158,-1.694214399,-1.121809867
75.9,-0.039549148,-2.809450521,1.966298524
75.95,1.418881826,-3.423882777,17.00350361
76,-2.031348401,-1.033998474,-33.9855425
76.05,1.04446088,-1.732526549,6.129662743
76.1,-0.177714963,-1.213040652,-3.59414395
76.15,1.826161324,-2.67779059,25.99611029
76.2,-1.524792922,-2.542051581,-15.09470446
76.25,1.641795854,0.171776411,11.74972148
76.3,-1.021734089,-3.29763095,-4.927498325
76.35,1.09047522,-2.719183556,9.696264588
76.4,-0.433079921,-1.044979887,-6.110394961
76.45,1.487753769,-3.091035809,18.88266299
76.5,-1.471574231,-2.116207658,-15.65135544
76.55,0.594088263,-0.40022957,-2.914701291
76.6,0.404428922,-1.67942672,-0.629195254
76.65,0.095074462,-3.148500117,3.536960227
76.7,-0.7744083,-0.045883489,-10.75892669
76.75,-0.862357012,-2.486753421,-3.593968692
76.8,-0.054409822,-2.286142559,-0.868239509
76.85,-0.233955827,-2.33924573,-0.678739498
76.9,1.472977212,-1.722909088,13.79144198
76.95,-0.201170889,-2.740500122,2.047284505
77,-1.083183143,-0.530346715,-11.36598724
77.05,-0.570727013,-2.479850157,-0.767863005
77.1,-0.672736884,-2.771305584,-0.689055599
77.15,0.024949449,-4.75984838,7.569758546
77.2,1.37363241,-1.273500793,9.43910479
77.25,1.054109086,-0.349728534,1.119363792
77.3,0.18758772,-1.737356268,-1.856963399
77.35,-1.766201974,-0.839387255,-26.50747327
77.4,0.289560374,-0.845783592,-1.369035041
77.45,0.383708436,-2.987737125,4.274586456
77.5,-0.468322468,-2.927785289,-0.12670522
77.55,-1.323189477,-2.336341732,-11.74029259
77.6,1.461620616,-1.590153884,13.0425961
77.65,-1.147443972,-1.396572332,-10.44444638
77.7,-0.456107078,-3.43721816,3.163058096
77.75,0.509779325,-2.241213614,1.874506375
77.8,-0.523216542,-1.87360892,-3.766805623
77.85,0.33351538,-1.980595418,1.164416127
77.9,0.721008623,-3.120531519,8.564562733
77.95,0.825269038,-1.322580946,3.292004147
78,1.228937152,-0.779741602,5.062038587
78.05,-0.471727148,-0.762964191,-6.557169793
78.1,-0.183077137,-2.457231865,0.218038015
78.15,-0.631455569,-2.642065094,-2.765352598
78.2,0.824432502,-1.431116801,2.212879231
78.25,0.938097052,-2.379744451,6.517070374
78.3,-1.01701422,-1.954979581,-8.53481043
78.35,-1.521399675,-2.134551959,-16.06376514
78.4,1.07303279,-1.65972939,5.900107172
78.45,0.425054177,-2.176660363,1.975059888
78.5,0.553323364,-2.69455272,5.312029411
78.55,0.475047103,-0.654731753,-2.500644414
78.6,-0.406524221,-2.594984708,-0.136736732
78.65,-1.684065022,-1.966429185,-20.06062478
78.7,0.212738723,-3.436307291,4.042531702
78.75,-0.071224461,-1.299112428,-4.504425048
78.8,1.164388227,-2.558548586,10.45145169
78.85,-1.036309316,-1.701281641,-7.039809095
78.9,0.099991309,-2.956140332,5.064606239
78.95,-0.24510053,-0.318661093,-5.214231334
79,-0.685226157,-1.866896894,-4.628987568
79.05,-0.310817517,-2.154200114,-1.310861656
79.1,0.544908932,-2.127574201,3.455851965
79.15,1.13691406,0.332642724,1.199092783
79.2,1.195241631,-0.924047085,4.625714812
79.25,-1.276530931,-0.836024647,-13.80531138
79.3,-0.24376857,-5.786449745,11.71119599
79.35,1.102769679,-0.305646554,2.338965266
79.4,0.588550718,-1.23282486,-0.656578772
79.45,-1.327638727,-0.512884704,-17.75972966
79.5,1.123869423,-1.742088578,6.519695404
79.55,-0.034945831,-3.378851188,3.911201283
79.6,-1.228237906,-1.274625449,-12.71763465
79.65,0.370484903,-2.565564793,1.605558547
79.7,-0.801122259,-1.795297757,-6.706601203
79.75,0.84408017,-2.141845529,5.48254193
79.8,0.429999356,-2.6622948,5.098001966
79.85,0.548175728,-1.780767179,3.987370037
79.9,-0.670634211,-2.083235171,-4.019149138
79.95,-0.492737145,-3.679893845,1.720248057
80,-0.795585602,-0.904484354,-9.624013354
80.05,0.512884063,-1.415898997,0.093743629
80.1,-1.287229501,-3.835325814,-6.273909836
80.15,0.176440193,-1.435503679,-0.62460834
80.2,-0.071031807,-2.70592846,2.225378315
80.25,0.462388434,0.536857782,-5.592371122
80.3,0.205975709,-2.254831481,2.01052933
80.35,-0.44134727,-2.792804173,0.678693357
80.4,0.263160795,-1.34539031,-1.724851417
80.45,0.361024498,-2.158537054,2.900410167
80.5,-0.010244109,-2.958904794,2.041909831
80.55,-0.172564608,-2.009917032,-0.944514556
80.6,-1.463317868,-0.379449446,-20.8945138
80.65,0.878823041,-0.759982753,0.357434661
80.7,0.713605018,-2.242227306,3.839054987
80.75,0.424287483,-3.109680529,4.280948402
80.8,0.181280976,-3.325789744,5.491645132
80.85,-0.356972419,-1.394611997,-4.485750684
80.9,2.313604326,-1.834082293,43.99319999
80.95,0.833039984,-3.083309063,7.197098525
81,-0.171679386,-2.598685044,1.220633255
81.05,-1.688937154,-0.104082866,-26.44985324
81.1,-0.792480972,-3.105136811,-1.922675461
81.15,0.819273032,-2.047096632,3.997894835
81.2,1.258059472,-2.936331019,12.75285946
81.25,0.886325944,-0.807960267,1.903123411
81.3,0.932995206,-1.235378374,3.74311572
81.35,-1.033463668,-2.231010476,-6.954857591
81.4,-0.100490535,-0.375077819,-6.230213962
81.45,0.078545078,-1.347157566,-2.379640365
81.5,1.647581099,-2.974400651,21.42720472
81.55,-0.515736963,-2.191654266,-1.411564291
81.6,1.497604031,-1.762942674,15.03035503
81.65,0.518184208,-0.283677672,-4.098191057
81.7,1.327677504,-1.657996049,8.181694753
81.75,1.536479224,-2.27908441,16.7018803
81.8,0.394135536,-1.004841304,-2.57467546
81.85,0.410394384,-1.51618899,-0.697778971
81.9,-0.364444994,-1.995454043,-2.397010645
81.95,1.159581418,-1.86875297,8.773678367
82,0.722025537,-1.065372684,0.22879533
82.05,-0.508440659,-2.714253559,-0.977031257
82.1,0.174827498,-2.461741661,0.51958331
82.15,-0.442767456,-2.582198923,-0.941866327
82.2,-0.30824438,-1.801371688,-2.346709518
82.25,0.524165707,-3.024816323,4.528388747
82.3,-0.789900734,-1.826052834,-5.253543822
82.35,0.489977912,-3.12217322,4.190968295
82.4,1.233085178,-4.228643758,18.98052912
82.45,-0.721707662,-2.58523782,-2.386247715
82.5,-0.444511527,-1.519262611,-4.025598001
82.55,-0.230790188,-1.845182442,-1.679353279
82.6,2.229309668,-3.618097989,44.90294331
82.65,0.583104036,-3.338348865,7.481133307
82.7,0.936627661,-2.606191747,7.349705749
82.75,-0.905318266,-3.25810174,-1.455112416
82.8,-0.718023788,-0.9300391,-7.525487257
82.85,-0.105531412,-1.363231702,-1.887886364
82.9,0.808923712,-1.864608002,3.719436289
82.95,0.663368601,-3.112873789,6.924897141
83,1.285121001,-2.914083385,13.87007958
83.05,0.220134622,-2.230489656,1.333507527
83.1,-0.425990048,-1.189705975,-3.187694609
83.15,0.67560118,-3.253300961,7.580033552
83.2,-1.780824505,-3.799636527,-17.53257771
83.25,0.23473075,-1.568135034,0.42079351
83.3,-0.115991194,-1.984822046,-0.33901243
83.35,-1.343491513,-2.332219911,-10.84108113
83.4,-0.018776273,-3.681736083,5.041224069
83.45,1.393809619,-3.066771099,16.39963545
83.5,-0.660059895,-2.09785611,-4.040018729
83.55,0.493038198,-2.778670939,4.280291233
83.6,0.974316686,-2.198541488,6.367264125
83.65,2.394858017,-2.637799608,47.96904444
83.7,-0.00513963,-2.614821799,1.056504597
83.75,2.104026066,-1.124284608,30.14470431
83.8,0.39972198,-3.206561324,4.186285678
83.85,-0.924830559,-1.857848831,-6.234895414
83.9,0.53305564,-0.135058519,-4.408467983
83.95,0.275273063,-2.18471805,3.434869118
84,-0.482861307,-2.017049018,-2.020969574
84.05,-0.937804895,-2.441195008,-5.046177998
84.1,0.947117764,-2.050393098,5.636471934
84.15,-1.600830135,-3.262614952,-13.97762234
84.2,-1.243632397,-1.956215738,-11.32031313
84.25,-0.020135361,-3.184785284,3.762357091
84.3,-0.245082669,-2.023389168,-1.399147296
84.35,0.359964917,-2.695114035,3.325737252
84.4,1.607735388,-1.776334713,16.87386056
84.45,0.005804236,-0.54013768,-3.844744138
84.5,0.88157819,-1.352017355,4.133804241
84.55,0.222359191,-2.681589908,2.629160036
84.6,1.00569844,-1.316411142,7.060885419
84.65,-0.486503872,-2.948972329,1.265546309
84.7,0.86206557,-2.966387526,7.966245863
84.75,1.722987443,-1.310665902,19.09472853
84.8,-0.140392835,-1.804272194,-0.518422139
84.85,-0.281564166,-2.967894196,2.095243094
84.9,0.518206858,-2.292393299,4.26413457
84.95,-0.030833192,-2.03381377,-1.409761755
85,1.449412424,-1.587484459,13.82954019
85.05,0.546879649,-1.186924711,0.904655749
85.1,-0.087336596,-1.557878508,-2.765395958
85.15,0.722879156,-1.926398484,1.996679477
85.2,-2.444490156,-2.67270133,-47.82001726
85.25,0.008782941,-2.92101346,1.66695159
85.3,1.473264385,-1.028159818,10.45570973
85.35,1.172353111,-2.014648555,10.25935037
85.4,-0.377142925,-0.627412295,-6.823969302
85.45,1.022667362,-3.840096939,12.2708611
85.5,-0.822553254,-2.858858968,-1.384072755
85.55,-1.771005788,-2.124556769,-22.95057999
85.6,2.03094787,-1.785201545,30.37665103
85.65,-0.181965646,-2.443617686,1.023710157
85.7,1.609706505,-4.928358082,27.32213081
85.75,-0.33025046,-1.754299556,-2.527881574
85.8,0.648577899,-2.31394804,3.972089317
85.85,0.96416271,-1.426460268,4.333786218
85.9,-0.563340896,-2.816575326,-1.149008629
85.95,0.116871453,-1.177169682,-2.688890228
86,1.766209626,-1.653413599,21.28047584
86.05,0.002652611,0.564622876,-8.867953901
86.1,-0.742469537,-1.182257701,-7.851358395
86.15,-0.488759278,-2.031320338,-3.272343383
86.2,-0.095399817,-2.491253979,-0.871766104
86.25,-0.48606851,-1.775368608,-3.425159551
86.3,0.622467921,-2.70237528,4.270072691
86.35,0.941421203,-1.711025108,3.776887814
86.4,0.067896268,-1.374851245,-2.445454461
86.45,1.21053441,-2.341941717,11.21054555
86.5,-0.209938229,-1.493836444,-2.697903884
86.55,-1.186294684,-2.662241954,-7.343037531
86.6,-0.438239175,-1.386811042,-3.853238572
86.65,-0.697077943,-1.47923927,-4.842392004
86.7,0.047392079,-1.876137622,0.364097781
86.75,1.412108362,-2.995030246,15.96636282
86.8,-1.010680259,-3.131262097,-2.779238243
86.85,1.130449353,-0.410975983,3.131862208
86.9,-0.819082258,-1.879929066,-4.192382483
86.95,-0.667182013,-3.57079816,0.315269143
87,1.016331802,-2.832132147,9.301407411
87.05,-1.368540217,-2.864934328,-9.623600232
87.1,-0.864968574,-0.465737696,-12.76184321
87.15,0.113063559,-1.734489721,0.571604291
87.2,-0.239423811,-2.673129129,1.041012176
87.25,-1.211329275,-5.049786996,-0.794798844
87.3,0.56549966,-3.272760936,7.859435124
87.35,0.592223815,-1.748429108,2.078876722
87.4,-0.643450891,-0.174372109,-10.24007167
87.45,0.634471597,-1.059622226,-0.008066387
87.5,-0.659052726,-1.809527503,-5.203814384
87.55,0.49988206,-1.343661725,-0.005152714
87.6,-0.83662469,-1.585257375,-6.644583966
87.65,-0.711904694,-2.877082473,-0.467597705
87.7,0.33820676,-1.491006507,0.660720828
87.75,0.829412022,-1.104047873,2.556470697
